id;d1;d2;cluster
c2g1s56;5.0823480000000005;5.9567559999999995;0
c2g1s57;7.927630000000001;10.868153999999999;0
c2g1s58;8.124846;6.988325;0
c2g1s59;4.221655;9.035337;0
c2g1s60;4.466817;9.909351;0
c2g1s61;4.4112480000000005;10.22585;0
c2g1s62;5.89719;7.237439999999999;0
c2g1s63;5.5290040000000005;9.789156;0
c2g1s64;5.767066000000001;10.772608;0
c2g1s65;8.72135;9.249069;0
c2g1s66;7.5390440000000005;11.218933999999999;0
c2g1s67;8.573203;8.459427;0
c2g1s68;4.655551999999999;9.116182;0
c2g1s69;3.583182;7.966725;0
c2g1s70;5.451029;9.655049;0
c2g1s71;7.162684;6.837426;0
c2g1s72;8.821867;8.343967;0
c2g1s73;8.701482;8.446791000000001;0
c2g1s74;8.572971;7.615591;0
c2g1s75;5.683246;11.425206;0
c2g1s76;8.77466;7.663022;0
c2g1s77;5.941045;8.100747;0
c2g1s78;8.689203;7.930233;0
c2g1s79;4.816315;8.632522;0
c2g1s80;3.302916;8.45439;0
c2g1s81;6.076416;8.800519;0
c2g1s82;7.387503999999999;9.878985;0
c2g1s83;3.942558;7.579624000000001;0
c2g1s84;3.856414;10.752869;0
c2g1s85;3.4916199999999997;7.017710000000001;0
c2g1s86;3.185159;7.260653;0
c2g1s87;8.395014;8.584327;0
c2g1s88;7.901698;8.273530000000001;0
c2g1s89;5.9159239999999995;6.4732330000000005;0
c2g1s90;8.113762;9.805755;0
c2g1s91;8.906678;8.36598;0
c2g1s92;3.6801449999999996;7.0588619999999995;0
c2g1s93;2.6409860000000003;9.436634;0
c2g1s94;5.70142;11.716258;0
c2g1s95;7.047834;7.001494999999999;0
c2g1s96;7.889127;8.719205;0
c2g1s97;8.564286;9.64051;0
c2g1s98;4.034939;6.434837;0
c2g1s99;2.936636;9.408366000000001;0
c2g1s100;6.34256;8.522129;0
c2g1s101;5.564799;11.782053;0
c2g1s102;5.638808;6.462198;0
c2g1s103;2.621903;8.410019;0
c2g1s104;3.8082059999999998;7.439472;0
c2g1s105;7.227411;8.536152000000001;0
c2g1s106;3.861763;10.06109;0
c2g1s107;8.959066;9.002758;0
c2g1s108;7.697727;6.621125;0
c2g1s109;5.040287;8.038428999999999;0
c2g1s110;7.053253999999999;8.030483;0
c2g1s111;3.6920620000000004;10.515866;0
c2g1s112;6.402680999999999;10.223146;0
c2g1s113;7.122527000000001;8.46473;0
c2g1s114;7.271412;7.036915;0
c2g1s115;6.868124000000001;6.571746000000001;0
c2g1s116;7.356935000000001;10.243611999999999;0
c2g1s117;3.006407;9.183741;0
c2g1s118;4.199764;7.107236;0
c2g1s119;6.17442;10.448582;0
c2g1s120;5.079368;6.488869;0
c2g1s121;7.8177970000000006;8.338799;0
c2g1s122;2.793956;9.520861;0
c2g1s123;8.009822;10.740960000000001;0
c2g1s124;8.024825;8.863487;0
c2g1s125;4.699555;7.5043809999999995;0
c2g1s126;2.562495;8.079811999999999;0
c2g1s127;5.632573000000001;6.7676169999999995;0
c2g1s128;7.137982000000001;6.728472;0
c2g1s129;8.945217;8.180662;0
c2g1s130;8.523859;7.131622;0
c2g1s131;7.548685000000001;9.802669;0
c2g1s132;7.9051100000000005;10.747605;0
c2g1s133;7.1747119999999995;5.7581169999999995;0
c2g1s134;8.528386;8.537930000000001;0
c2g1s135;5.160959;6.827317;0
c2g1s136;3.885911;8.255789;0
c2g1s137;3.8311290000000002;8.342842999999998;0
c2g1s138;6.345714;9.618766;0
c2g1s139;7.678096000000001;6.858757000000001;0
c2g1s140;8.574906;8.690380000000001;0
c2g1s141;7.123591;9.761013;0
c2g1s142;4.80549;9.978064;0
c2g1s143;3.763094;8.826543;0
c2g1s144;7.4776169999999995;9.28466;0
c2g1s145;7.006003;6.894639999999999;0
c2g1s146;3.2425900000000003;8.421957;0
c2g1s147;4.618501;11.377746;0
c2g1s148;5.93963;7.930589;0
c2g1s149;3.285343;9.454054;0
c2g1s150;2.969354;9.505102;0
c2g1s151;8.847998;9.080009;0
c2g1s152;8.806343;9.567356;0
c2g1s153;2.718066;7.75542;0
c2g1s154;3.971161;6.233037;0
c2g1s155;5.506101;7.086633999999999;0
c2g1s156;7.939039;7.819224;0
c2g1s157;8.596002;9.927725;0
c2g1s158;8.498158;6.867354;0
c2g1s159;7.9041630000000005;8.741033;0
c2g1s160;4.852698;9.200387;0
c2g1s161;4.3061370000000005;6.073319000000001;0
c2g1s162;6.258385;9.853328;0
c2g1s163;6.064728;6.02091;0
c2g1s164;8.966928;8.95958;0
c2g1s165;5.996980000000001;8.140191;0
c2g1s166;5.765582;6.277915;0
c2g1s167;5.263739;10.820122999999999;0
c2g1s168;5.05527;7.771155;0
c2g1s169;7.397968;10.016119999999999;0
c2g1s170;8.881542999999999;8.929928;0
c2g1s171;5.5124379999999995;8.852768;0
c2g1s172;3.204656;8.819695;0
c2g1s173;4.536741999999999;9.952325;0
c2g1s174;6.762053999999999;5.852462;0
c2g1s175;5.296387999999999;9.344788000000001;0
c2g1s176;8.448701;8.235682;0
c2g1s177;8.457545;9.76995;0
c2g1s178;3.6653589999999996;8.280731;0
c2g1s179;4.901591000000001;7.956638000000001;0
c2g1s180;3.888699;7.838181;0
c2g1s181;4.082804;9.875242;0
c2g1s182;5.679918;7.1085910000000005;0
c2g1s183;2.7096139999999997;7.6995059999999995;0
c2g1s184;8.970916;8.207761;0
c2g1s185;5.822956;10.262858;0
c2g1s186;6.573121;10.996547999999999;0
c2g1s187;6.758603;5.539148;0
c2g1s188;4.1081389999999995;6.917847999999999;0
c2g1s189;4.72585;8.253421000000001;0
c2g1s190;5.700652;7.93153;0
c2g1s191;3.7858940000000003;10.302918;0
c2g1s192;5.514295;10.502533;0
c2g1s193;7.913800999999999;8.355400999999999;0
c2g1s194;5.674201;8.878779;0
c2g1s195;6.422256;11.706095;0
c2g1s196;6.06086;5.709003;0
c2g1s197;8.96862;8.518632;0
c2g1s198;3.8424660000000004;9.156186;0
c2g1s199;7.421246000000001;6.847308;0
c2g1s200;6.28228;8.124972999999999;0
c2g1s201;6.691284;7.240727000000001;0
c2g1s202;3.4355949999999997;8.074634;0
c2g1s203;3.6615559999999996;6.572813000000001;0
c2g1s204;7.372821000000001;8.778398;0
c2g1s205;4.588856;8.040503;0
c2g1s206;4.657404;8.74794;0
c2g1s207;6.678122;7.5342210000000005;0
c2g1s208;3.772771;8.495072;0
c2g1s209;6.991403;9.077653;0
c2g1s210;3.340124;7.498899000000001;0
c2g1s211;4.8874319999999996;10.919868;0
c2g1s212;6.681005;8.611153;0
c2g1s213;8.621731;7.7126339999999995;0
c2g1s214;3.5458550000000004;7.173959;0
c2g1s215;6.36541;8.164311;0
c2g1s216;7.124461999999999;10.649853;0
c2g1s217;7.110364;8.260755;0
c2g1s218;5.537975;9.523525;0
c2g1s219;7.983161999999999;8.839658;0
c2g1s220;4.724927;9.669781;0
c2g1s221;6.572514999999999;10.259713;0
c2g1s222;2.767212;7.9407179999999995;0
c2g1s223;7.9696169999999995;7.562449000000001;0
c2g1s224;7.6076179999999995;6.6666479999999995;0
c2g1s225;3.5302519999999995;6.233691;0
c2g1s226;4.253661;8.107650999999999;0
c2g1s227;8.109071;9.970017;0
c2g1s228;3.4421120000000003;8.82987;0
c2g1s229;8.042477;6.882639999999999;0
c2g1s230;2.577846;8.226719000000001;0
c2g1s231;4.041092;7.111822;0
c2g1s232;3.3165;7.595992999999999;0
c2g1s233;5.432254;5.33333;0
c2g1s234;4.81953;10.430947;0
c2g1s235;4.717366999999999;11.451199;0
c2g1s236;5.651058;6.766906;0
c2g1s237;8.458708999999999;8.476794;0
c2g1s238;8.433297;8.544641;0
c2g1s239;7.820359;7.5956470000000005;0
c2g1s240;4.257078;9.40747;0
c2g1s241;5.063578;6.369475;0
c2g1s242;6.899006;8.665467;0
c2g1s243;3.3312589999999997;8.950621;0
c2g1s244;8.184998;7.591568;0
c2g1s245;3.902365;7.2527669999999995;0
c2g1s246;7.043423;8.719673;0
c2g1s247;6.502130999999999;7.5964089999999995;0
c2g1s248;5.5765970000000005;7.132378;0
c2g1s249;8.753391;9.116247999999999;0
c2g1s250;5.460987;7.936607;0
c2g1s251;5.895761;10.593678;0
c2g1s252;6.8936850000000005;8.211149;0
c2g1s253;2.957263;9.364554;0
c2g1s254;5.8065690000000005;6.525175;0
c2g1s255;4.991568;6.447376;0
c2g1s256;6.026742;6.0246889999999995;0
c2g1s257;7.97951;7.217355;0
c2g1s258;4.617014;11.209486;0
c2g1s259;6.913424000000001;10.765779;0
c2g1s260;6.312437999999999;10.519171;0
c2g1s261;3.638686;7.996786999999999;0
c2g1s262;4.237202;11.382547;0
c2g1s263;3.040881;6.958978999999999;0
c2g1s264;7.454175;7.406242;0
c2g1s265;7.385275999999999;9.552184;0
c2g1s266;8.680797;9.463412;0
c2g1s267;3.050974;9.722713;0
c2g1s268;4.057345;8.702224000000001;0
c2g1s269;5.9747;8.672677;0
c2g1s270;8.311406;6.5861;0
c2g1s271;7.287186;6.331901;0
c2g1s272;6.016357;9.028687;0
c2g1s273;7.743558999999999;10.390601;0
c2g1s274;5.8312349999999995;5.55958;0
c2g1s275;4.28541;8.01647;0
c2g1s276;4.8758230000000005;5.778654;0
c2g1s277;4.556619;7.142531;0
c2g1s278;8.872252;8.898933;0
c2g1s279;3.432175;7.186119000000001;0
c2g1s280;3.628798;10.692476;0
c2g1s281;4.9541059999999995;9.908254;0
c2g1s282;6.646035;6.739489;0
c2g1s283;5.920475;6.604288;0
c2g1s284;5.724899;8.970111;0
c2g1s285;5.885585;5.415598999999999;0
c2g1s286;8.22673;7.4793210000000006;0
c2g1s287;7.24406;5.7010760000000005;0
c2g1s288;5.574624;7.379963;0
c2g1s289;3.372151;9.135339;0
c2g1s290;3.151528;10.057513;0
c2g1s291;2.999193;7.130417;0
c2g1s292;8.487013000000001;8.175124;0
c2g1s293;3.4365019999999995;9.479412;0
c2g1s294;6.651401;6.659522999999999;0
c2g1s295;3.536986;8.065574;0
c2g1s296;6.999161999999999;11.130198;0
c2g1s297;6.30651;7.337623;0
c2g1s298;2.712349;7.979151;0
c2g1s299;7.173433;11.199361999999999;0
c2g1s300;5.678344999999999;10.585672;0
c2g1s301;7.047103999999999;8.580316;0
c2g1s302;3.1360900000000003;8.801214;0
c2g1s303;7.460619;11.292218;0
c2g1s304;3.700627;10.745353;0
c2g1s305;5.060151;8.929006;0
c2g1s306;7.5240860000000005;8.684107000000001;0
c2g1s307;7.08067;11.201978;0
c2g1s308;3.893268;10.542175;0
c2g1s309;7.689779;10.744524;0
c2g1s310;8.831628;8.917957000000001;0
c2g1s311;8.24099;6.948592999999999;0
c2g1s312;7.036663000000001;10.228909;0
c2g1s313;7.6627529999999995;6.8046690000000005;0
c2g1s314;7.124938;9.417156;0
c2g1s315;5.864593;7.867308;0
c2g1s316;5.58251;11.496313;0
c2g1s317;4.106596;7.851147;0
c2g1s318;5.60042;7.263125;0
c2g1s319;6.983689;9.505596;0
c2g1s320;3.2253;9.581549;0
c2g1s321;8.669825;8.295095;0
c2g1s322;3.056653;7.536085000000001;0
c2g1s323;8.980101;8.675283;0
c2g1s324;7.9355;6.8002210000000005;0
c2g1s325;3.609467;10.720611;0
c2g1s326;8.127378;6.797919;0
c2g1s327;4.709887999999999;9.168803;0
c2g1s328;3.714232;9.594653;0
c2g1s329;5.98375;7.193075;0
c2g1s330;4.788342;7.908375;0
c2g1s331;7.951809;10.770894;0
c2g1s332;4.7882;11.317546;0
c2g1s333;8.075982000000002;9.482988;0
c2g1s334;8.507648;9.755736;0
c2g1s335;5.968301;6.19764;0
c2g1s336;5.901237;7.697862;0
c2g1s337;7.000703999999999;6.654234;0
c2g1s338;4.03524;8.152154;0
c2g1s339;6.235126999999999;11.623566;0
c2g1s340;6.5663860000000005;11.553516;0
c2g1s341;4.371039;9.80536;0
c2g1s342;4.166591;10.994705;0
c2g1s343;6.774967;8.391189;0
c2g1s344;7.185599000000001;10.338092999999999;0
c2g1s345;6.713146000000001;10.919148;0
c2g1s346;5.241082;8.441505000000001;0
c2g1s347;3.206818;9.339146000000001;0
c2g1s348;6.5980550000000004;7.388758999999999;0
c2g1s349;6.966952;6.772247999999999;0
c2g1s350;7.053522;10.497375;0
c2g1s351;6.887088;10.175491000000001;0
c2g1s352;8.738984;9.544344;0
c2g1s353;8.307195;9.68591;0
c2g1s354;5.95905;6.2870989999999995;0
c2g1s355;4.144648999999999;8.925328;0
c2g1s356;8.535192;8.054477;0
c2g1s357;4.776274;8.358587;0
c2g1s358;8.405982;9.037682;0
c2g1s359;5.955129;5.861147;0
c2g1s360;2.860399;7.9499059999999995;0
c2g1s361;7.3173509999999995;10.164385000000001;0
c2g1s362;3.2134270000000003;8.871758999999999;0
c2g1s363;7.590514999999999;9.311948;0
c2g1s364;5.820744;9.558478;0
c2g1s365;3.5750879999999996;7.338313;0
c2g1s366;4.664389;10.910475;0
c2g1s367;5.651489;11.448786;0
c2g1s368;5.255803;10.79658;0
c2g1s369;8.01028;10.242954;0
c2g1s370;4.575169;6.7160470000000005;0
c2g1s371;8.31285;7.161392;0
c2g1s372;4.487194000000001;10.553529;0
c2g1s373;7.1371;9.770599;0
c2g1s374;6.137914;8.907055999999999;0
c2g1s375;3.219673;9.221042;0
c2g1s376;3.639004;10.687482000000001;0
c2g1s377;7.595505;7.5004729999999995;0
c2g1s378;3.561872;6.620947999999999;0
c2g1s379;6.703361;8.068429;0
c2g1s380;6.576751;7.075010000000001;0
c2g1s381;5.587031;10.622995;0
c2g1s382;6.350178;5.549042;0
c2g1s383;5.663028;8.654685;0
c2g1s384;4.736236;7.418214;0
c2g1s385;2.873336;9.703932;0
c2g1s386;8.9658;8.587064999999999;0
c2g1s387;6.940419;7.881721000000001;0
c2g1s388;7.9975380000000005;8.485650999999999;0
c2g1s389;4.479793;9.685236999999999;0
c2g1s390;6.075692;6.272268;0
c2g1s391;4.9086870000000005;6.39498;0
c2g1s392;4.975562;9.548008;0
c2g1s393;8.330248;10.173964999999999;0
c2g1s394;3.084285;9.741163;0
c2g1s395;8.285093;10.118030000000001;0
c2g1s396;7.166606;8.058449000000001;0
c2g1s397;3.258327;8.660671;0
c2g1s398;4.260739;8.979157;0
c2g1s399;7.446389999999999;7.219483;0
c2g1s400;4.0843940000000005;10.964285;0
c2g1s401;5.0566629999999995;9.710769;0
c2g1s402;2.779266;9.817274000000001;0
c2g1s403;6.852473;10.742463;0
c2g1s404;7.601559;9.489763;0
c2g1s405;8.972719;8.516995;0
c2g1s406;6.585843;6.390128;0
c2g1s407;2.854291;9.750799;0
c2g1s408;4.605030999999999;6.939956;0
c2g1s409;3.051421;6.76002;0
c2g1s410;5.72435;5.934305999999999;0
c2g1s411;8.271013;9.583238;0
c2g1s412;3.5527699999999998;7.43571;0
c2g1s413;8.995233;8.552937;0
c2g1s414;4.628080000000001;6.138779;0
c2g1s415;3.470599;9.443047;0
c2g1s416;3.6930709999999998;7.403846000000001;0
c2g1s417;5.788101999999999;5.391983;0
c2g1s418;6.253803;6.852003;0
c2g1s419;2.978153;7.486308999999999;0
c2g1s420;8.739165;8.38988;0
c2g1s421;6.532404;6.700067;0
c2g1s422;4.5307260000000005;6.695299;0
c2g1s423;8.55313;8.848253;0
c2g1s424;5.056925;5.611190000000001;0
c2g1s425;7.1750050000000005;7.2791369999999995;0
c2g1s426;3.6599699999999995;7.633039999999999;0
c2g1s427;8.687049;8.240664;0
c2g1s428;3.8410339999999996;8.12369;0
c2g1s429;6.027343;10.98715;0
c2g1s430;5.690987000000001;8.519554;0
c2g1s431;7.091054;7.437949000000001;0
c2g1s432;5.397668;6.991078999999999;0
c2g1s433;6.502425;10.366648;0
c2g1s434;7.749333;9.292866;0
c2g1s435;8.060523;10.014355;0
c2g1s436;8.482002;9.149958999999999;0
c2g1s437;8.114186;7.843533;0
c2g1s438;6.047007;6.9646740000000005;0
c2g1s439;5.826038;11.630048;0
c2g1s440;7.115338;11.088033;0
c2g1s441;3.4490279999999998;6.974415;0
c2g1s442;7.495184;7.0916380000000006;0
c2g1s443;4.224737999999999;7.511067999999999;0
c2g1s444;6.439588;6.997421000000001;0
c2g1s445;8.130666999999999;7.404831;0
c2g1s446;2.7840689999999997;7.454181;0
c2g1s447;6.776935000000001;8.730522;0
c2g1s448;2.888535;8.941014;0
c2g1s449;6.738494;8.163124;0
c2g1s450;8.694547;9.01334;0
c2g1s451;3.869221;9.891539;0
c2g1s452;6.063388;8.048612;0
c2g1s453;5.361421;5.713586;0
c2g1s454;6.933027;9.8336;0
c2g1s455;8.724665;8.361342;0
c2g1s456;2.764669;8.084918;0
c2g1s457;5.788579;7.526159;0
c2g1s458;3.174918;9.395439999999999;0
c2g1s459;8.321296;9.052032;0
c2g1s460;3.756454;6.241001;0
c2g1s461;7.335291000000001;9.138494999999999;0
c2g1s462;4.810222;6.2018830000000005;0
c2g1s463;4.284781;10.975441;0
c2g1s464;6.263305;8.908468;0
c2g1s465;7.60991;8.633132000000002;0
c2g1s466;4.181252;5.797384;0
c2g1s467;5.355001000000001;7.738725;0
c2g1s468;5.7923029999999995;9.964884;0
c2g1s469;6.457221;10.366341;0
c2g1s470;7.1779779999999995;9.687636;0
c2g1s471;4.440009;8.099114;0
c2g1s472;3.9574260000000003;9.040116000000001;0
c2g1s473;8.782717;8.009546;0
c2g1s474;2.8155419999999998;7.194988;0
c2g1s475;6.568847;8.813485;0
c2g1s476;8.013455;9.045453;0
c2g1s477;4.8565879999999995;9.640009;0
c2g1s478;6.742089;5.99501;0
c2g1s479;2.690814;8.883496000000001;0
c2g1s480;7.90493;10.436156;0
c2g1s481;5.802567;10.253683;0
c2g1s482;3.9552709999999998;10.485388;0
c2g1s483;7.032709;10.035725999999999;0
c2g1s484;3.252255;7.937243;0
c2g1s485;6.796896;8.38433;0
c2g1s486;4.160699;9.297288;0
c2g1s487;7.315661;9.871871;0
c2g1s488;2.8612610000000003;8.408382000000001;0
c2g1s489;6.081033000000001;10.034191;0
c2g1s490;8.642057000000001;9.895741000000001;0
c2g1s491;6.172461;11.57675;0
c2g1s492;7.624588;9.609458;0
c2g1s493;7.547094;5.903574;0
c2g1s494;7.561714;6.498957;0
c2g1s495;5.572039;8.558749;0
c2g1s496;5.359656;8.898531;0
c2g1s497;2.8669439999999997;7.143353;0
c2g1s498;4.190402;6.154024;0
c2g1s499;8.943087;8.351469;0
c2g1s500;6.7767740000000005;7.993525999999999;0
c2g2s501;15.483963000000001;8.536093;1
c2g2s502;9.302266;8.861015;1
c2g2s503;9.190767;8.635822000000001;1
c2g2s504;9.669546;10.479175;1
c2g2s505;11.349948;6.555915;1
c2g2s506;15.033198;7.251656;1
c2g2s507;15.226482999999998;7.647297;1
c2g2s508;12.378816;7.0711520000000005;1
c2g2s509;11.903089999999999;7.279613;1
c2g2s510;15.232101;8.278193;1
c2g2s511;12.333202;7.252878;1
c2g2s512;11.786325;7.443645;1
c2g2s513;15.122148000000001;7.991356;1
c2g2s514;13.811322;9.247271000000001;1
c2g2s515;13.354520999999998;11.016747;1
c2g2s516;14.898926000000001;9.871250999999999;1
c2g2s517;14.627355;7.564961;1
c2g2s518;15.119280999999999;7.276578;1
c2g2s519;11.238563000000001;10.112326;1
c2g2s520;12.747731;5.60194;1
c2g2s521;12.489832;6.982588000000001;1
c2g2s522;13.913707;10.315791;1
c2g2s523;9.376586;8.064351;1
c2g2s524;14.420009;7.696497999999999;1
c2g2s525;9.003772;8.388904;1
c2g2s526;11.647688;8.366928999999999;1
c2g2s527;10.173478999999999;8.076015;1
c2g2s528;14.831281;7.037778;1
c2g2s529;9.107258999999999;9.317832000000001;1
c2g2s530;11.455599000000001;5.49669;1
c2g2s531;10.037939;7.574472999999999;1
c2g2s532;12.711283;8.789611;1
c2g2s533;11.159588000000001;6.099215;1
c2g2s534;12.564496;8.440555999999999;1
c2g2s535;14.877943;9.994827;1
c2g2s536;11.739627;7.48055;1
c2g2s537;14.828529999999999;8.300730999999999;1
c2g2s538;13.579979999999999;9.474210000000001;1
c2g2s539;9.865995;7.04674;1
c2g2s540;13.277697;8.784517999999998;1
c2g2s541;13.384955;8.990072999999999;1
c2g2s542;14.940117;9.186763000000001;1
c2g2s543;9.488056;9.499338;1
c2g2s544;10.563122;7.662337;1
c2g2s545;9.235342;8.277059;1
c2g2s546;14.855328;10.238964;1
c2g2s547;15.393563;8.133919;1
c2g2s548;12.593637;9.563616;1
c2g2s549;9.990399;7.475941000000001;1
c2g2s550;14.392284;9.122481;1
c2g2s551;15.244205;8.127742999999999;1
c2g2s552;13.057822;7.1406350000000005;1
c2g2s553;12.681108;11.528972999999999;1
c2g2s554;12.593154;6.314322;1
c2g2s555;13.684204000000001;5.6796489999999995;1
c2g2s556;10.690714;5.910972;1
c2g2s557;9.443963;7.981731;1
c2g2s558;11.088643;9.669616;1
c2g2s559;15.352259;8.392686999999999;1
c2g2s560;15.185039999999999;9.198326;1
c2g2s561;13.341617000000001;6.301481;1
c2g2s562;10.509051;10.985684;1
c2g2s563;10.653542999999999;6.772158999999999;1
c2g2s564;9.886398;7.383131;1
c2g2s565;10.330361;7.014028999999999;1
c2g2s566;11.597665;9.102673;1
c2g2s567;9.215836999999999;8.964931;1
c2g2s568;14.314407000000001;7.729475;1
c2g2s569;13.584613000000001;7.188097999999999;1
c2g2s570;10.659423;6.883138000000001;1
c2g2s571;12.717114;7.147808;1
c2g2s572;10.922353;11.489424;1
c2g2s573;11.000541;7.426921000000001;1
c2g2s574;10.208475;6.622605999999999;1
c2g2s575;11.862019;9.865209;1
c2g2s576;11.209004;8.839366;1
c2g2s577;9.545351;8.056005;1
c2g2s578;10.061459;8.271841;1
c2g2s579;11.953165;6.822955;1
c2g2s580;10.796247;9.252429;1
c2g2s581;15.38086;8.138967;1
c2g2s582;11.925966;9.264407;1
c2g2s583;11.62539;11.104558;1
c2g2s584;15.091329;7.707609;1
c2g2s585;9.923935;8.432939999999999;1
c2g2s586;14.527204999999999;8.697161;1
c2g2s587;10.243764;9.23058;1
c2g2s588;15.369001;7.907358;1
c2g2s589;11.915964;6.866109;1
c2g2s590;11.905886;7.944267;1
c2g2s591;13.787551;10.176782000000001;1
c2g2s592;14.570234;7.65119;1
c2g2s593;10.705625;6.716127;1
c2g2s594;10.952518;9.123736;1
c2g2s595;11.876453;11.045372;1
c2g2s596;13.306554;10.082577;1
c2g2s597;13.94771;9.665133;1
c2g2s598;10.854871000000001;7.105713000000001;1
c2g2s599;10.733872;10.442392;1
c2g2s600;9.769249;6.559750999999999;1
c2g2s601;12.685212;10.275229;1
c2g2s602;13.165636;6.4294970000000005;1
c2g2s603;11.463186;9.40981;1
c2g2s604;9.209731;8.614616999999999;1
c2g2s605;13.799973000000001;6.431171;1
c2g2s606;13.319366;11.378881;1
c2g2s607;13.021065;8.177925;1
c2g2s608;10.443752;9.983639;1
c2g2s609;12.177624;8.918921000000001;1
c2g2s610;14.452888;10.178671000000001;1
c2g2s611;11.6481;10.371972999999999;1
c2g2s612;11.554307000000001;11.501471;1
c2g2s613;14.017493;8.392248;1
c2g2s614;14.961936999999999;7.88313;1
c2g2s615;10.395455;8.101399;1
c2g2s616;14.897748000000002;8.321614;1
c2g2s617;9.538917999999999;9.324792;1
c2g2s618;10.534407;6.855857;1
c2g2s619;13.412332999999999;6.871552;1
c2g2s620;9.032386;8.951305;1
c2g2s621;10.568859;10.14592;1
c2g2s622;11.039977;8.727893;1
c2g2s623;13.594284;11.398085;1
c2g2s624;12.139363000000001;10.899022;1
c2g2s625;12.060564999999999;11.514025;1
c2g2s626;14.070959;7.6071550000000006;1
c2g2s627;15.466414000000002;8.186728;1
c2g2s628;11.11321;8.163141;1
c2g2s629;12.321731;8.2783;1
c2g2s630;11.544982000000001;10.532122;1
c2g2s631;15.251616;9.323279;1
c2g2s632;14.076915;9.126124;1
c2g2s633;9.799263;10.497828;1
c2g2s634;10.367531;9.596489;1
c2g2s635;14.363692000000002;8.303235;1
c2g2s636;15.009216;8.525306;1
c2g2s637;14.080224;9.00573;1
c2g2s638;14.338515;7.470244999999999;1
c2g2s639;11.831923;7.923853;1
c2g2s640;12.23211;7.685469;1
c2g2s641;12.568517;7.997786;1
c2g2s642;9.919575;6.584701;1
c2g2s643;13.748555;10.227921;1
c2g2s644;11.083963;8.935748;1
c2g2s645;12.451495;7.6450380000000004;1
c2g2s646;10.442236999999999;8.0468;1
c2g2s647;13.445472;7.144403;1
c2g2s648;11.38078;10.369708000000001;1
c2g2s649;9.971003999999999;7.7802039999999995;1
c2g2s650;12.918224;7.859075999999999;1
c2g2s651;15.088470000000001;8.956548;1
c2g2s652;14.182929000000001;10.530591000000001;1
c2g2s653;10.078398;6.738377000000001;1
c2g2s654;10.997972;8.023078;1
c2g2s655;9.256527;8.384561999999999;1
c2g2s656;10.768537;9.826799000000001;1
c2g2s657;13.093722;8.702083;1
c2g2s658;11.482271;11.082863;1
c2g2s659;10.256745;9.817834;1
c2g2s660;9.263867;9.675108999999999;1
c2g2s661;12.485631;11.367351;1
c2g2s662;13.284204999999998;6.875322;1
c2g2s663;14.295098999999999;6.457086;1
c2g2s664;10.831849;11.264127;1
c2g2s665;9.142095;8.792323;1
c2g2s666;12.114291;9.056189999999999;1
c2g2s667;9.361241;8.399722;1
c2g2s668;14.156220000000001;10.033571;1
c2g2s669;10.982247000000001;10.319362;1
c2g2s670;15.308894;7.890213;1
c2g2s671;15.245009;9.334135;1
