id;d1;d2;cluster
monkeyc1g1s354;5.95905;6.2870989999999995;0
monkeyc1g1s355;4.144648999999999;8.925328;0
monkeyc1g1s356;8.535192;8.054477;0
monkeyc1g1s357;4.776274;8.358587;0
monkeyc1g1s358;8.405982;9.037682;0
monkeyc1g1s359;5.955129;5.861147;0
monkeyc1g1s360;2.860399;7.9499059999999995;0
monkeyc1g1s361;7.3173509999999995;10.164385000000001;0
monkeyc1g1s362;3.2134270000000003;8.871758999999999;0
monkeyc1g1s363;7.590514999999999;9.311948;0
monkeyc1g1s364;5.820744;9.558478;0
monkeyc1g1s365;3.5750879999999996;7.338313;0
monkeyc1g1s366;4.664389;10.910475;0
monkeyc1g1s367;5.651489;11.448786;0
monkeyc1g1s368;5.255803;10.79658;0
monkeyc1g1s369;8.01028;10.242954;0
monkeyc1g1s370;4.575169;6.7160470000000005;0
monkeyc1g1s371;8.31285;7.161392;0
monkeyc1g1s372;4.487194000000001;10.553529;0
monkeyc1g1s373;7.1371;9.770599;0
monkeyc1g1s374;6.137914;8.907055999999999;0
monkeyc1g1s375;3.219673;9.221042;0
monkeyc1g1s376;3.639004;10.687482000000001;0
monkeyc1g1s377;7.595505;7.5004729999999995;0
monkeyc1g1s378;3.561872;6.620947999999999;0
monkeyc1g1s379;6.703361;8.068429;0
monkeyc1g1s380;6.576751;7.075010000000001;0
monkeyc1g1s381;5.587031;10.622995;0
monkeyc1g1s382;6.350178;5.549042;0
monkeyc1g1s383;5.663028;8.654685;0
monkeyc1g1s384;4.736236;7.418214;0
monkeyc1g1s385;2.873336;9.703932;0
monkeyc1g1s386;8.9658;8.587064999999999;0
monkeyc1g1s387;6.940419;7.881721000000001;0
monkeyc1g1s388;7.9975380000000005;8.485650999999999;0
monkeyc1g1s389;4.479793;9.685236999999999;0
monkeyc1g1s390;6.075692;6.272268;0
monkeyc1g1s391;4.9086870000000005;6.39498;0
monkeyc1g1s392;4.975562;9.548008;0
monkeyc1g1s393;8.330248;10.173964999999999;0
monkeyc1g1s394;3.084285;9.741163;0
monkeyc1g1s395;8.285093;10.118030000000001;0
monkeyc1g1s396;7.166606;8.058449000000001;0
monkeyc1g1s397;3.258327;8.660671;0
monkeyc1g1s398;4.260739;8.979157;0
monkeyc1g1s399;7.446389999999999;7.219483;0
monkeyc1g1s400;4.0843940000000005;10.964285;0
monkeyc1g1s401;5.0566629999999995;9.710769;0
monkeyc1g1s402;2.779266;9.817274000000001;0
monkeyc1g1s403;6.852473;10.742463;0
monkeyc1g1s404;7.601559;9.489763;0
monkeyc1g1s405;8.972719;8.516995;0
monkeyc1g1s406;6.585843;6.390128;0
monkeyc1g1s407;2.854291;9.750799;0
monkeyc1g1s408;4.605030999999999;6.939956;0
monkeyc1g1s409;3.051421;6.76002;0
monkeyc1g1s410;5.72435;5.934305999999999;0
monkeyc1g1s411;8.271013;9.583238;0
monkeyc1g1s412;3.5527699999999998;7.43571;0
monkeyc1g1s413;8.995233;8.552937;0
monkeyc1g1s414;4.628080000000001;6.138779;0
monkeyc1g1s415;3.470599;9.443047;0
monkeyc1g1s416;3.6930709999999998;7.403846000000001;0
monkeyc1g1s417;5.788101999999999;5.391983;0
monkeyc1g1s418;6.253803;6.852003;0
monkeyc1g1s419;2.978153;7.486308999999999;0
monkeyc1g1s420;8.739165;8.38988;0
monkeyc1g1s421;6.532404;6.700067;0
monkeyc1g1s422;4.5307260000000005;6.695299;0
monkeyc1g1s423;8.55313;8.848253;0
monkeyc1g1s424;5.056925;5.611190000000001;0
monkeyc1g1s425;7.1750050000000005;7.2791369999999995;0
monkeyc1g1s426;3.6599699999999995;7.633039999999999;0
monkeyc1g1s427;8.687049;8.240664;0
monkeyc1g1s428;3.8410339999999996;8.12369;0
monkeyc1g1s429;6.027343;10.98715;0
monkeyc1g1s430;5.690987000000001;8.519554;0
monkeyc1g1s431;7.091054;7.437949000000001;0
monkeyc1g1s432;5.397668;6.991078999999999;0
monkeyc1g1s433;6.502425;10.366648;0
monkeyc1g1s434;7.749333;9.292866;0
monkeyc1g1s435;8.060523;10.014355;0
monkeyc1g1s436;8.482002;9.149958999999999;0
monkeyc1g1s437;8.114186;7.843533;0
monkeyc1g1s438;6.047007;6.9646740000000005;0
monkeyc1g1s439;5.826038;11.630048;0
monkeyc1g1s440;7.115338;11.088033;0
monkeyc1g1s441;3.4490279999999998;6.974415;0
monkeyc1g1s442;7.495184;7.0916380000000006;0
monkeyc1g1s443;4.224737999999999;7.511067999999999;0
monkeyc1g1s444;6.439588;6.997421000000001;0
monkeyc1g1s445;8.130666999999999;7.404831;0
monkeyc1g1s446;2.7840689999999997;7.454181;0
monkeyc1g1s447;6.776935000000001;8.730522;0
monkeyc1g1s448;2.888535;8.941014;0
monkeyc1g1s449;6.738494;8.163124;0
monkeyc1g1s450;8.694547;9.01334;0
monkeyc1g1s451;3.869221;9.891539;0
monkeyc1g1s452;6.063388;8.048612;0
monkeyc1g1s453;5.361421;5.713586;0
monkeyc1g1s454;6.933027;9.8336;0
monkeyc1g1s455;8.724665;8.361342;0
monkeyc1g1s456;2.764669;8.084918;0
monkeyc1g1s457;5.788579;7.526159;0
monkeyc1g1s458;3.174918;9.395439999999999;0
monkeyc1g1s459;8.321296;9.052032;0
monkeyc1g1s460;3.756454;6.241001;0
monkeyc1g1s461;7.335291000000001;9.138494999999999;0
monkeyc1g1s462;4.810222;6.2018830000000005;0
monkeyc1g1s463;4.284781;10.975441;0
monkeyc1g1s464;6.263305;8.908468;0
monkeyc1g1s465;7.60991;8.633132000000002;0
monkeyc1g1s466;4.181252;5.797384;0
monkeyc1g1s467;5.355001000000001;7.738725;0
monkeyc1g1s468;5.7923029999999995;9.964884;0
monkeyc1g1s469;6.457221;10.366341;0
monkeyc1g1s470;7.1779779999999995;9.687636;0
monkeyc1g1s471;4.440009;8.099114;0
monkeyc1g1s472;3.9574260000000003;9.040116000000001;0
monkeyc1g1s473;8.782717;8.009546;0
monkeyc1g1s474;2.8155419999999998;7.194988;0
monkeyc1g1s475;6.568847;8.813485;0
monkeyc1g1s476;8.013455;9.045453;0
monkeyc1g1s477;4.8565879999999995;9.640009;0
monkeyc1g1s478;6.742089;5.99501;0
monkeyc1g1s479;2.690814;8.883496000000001;0
monkeyc1g1s480;7.90493;10.436156;0
monkeyc1g1s481;5.802567;10.253683;0
monkeyc1g1s482;3.9552709999999998;10.485388;0
monkeyc1g1s483;7.032709;10.035725999999999;0
monkeyc1g1s484;3.252255;7.937243;0
monkeyc1g1s485;6.796896;8.38433;0
monkeyc1g1s486;4.160699;9.297288;0
monkeyc1g1s487;7.315661;9.871871;0
monkeyc1g1s488;2.8612610000000003;8.408382000000001;0
monkeyc1g1s489;6.081033000000001;10.034191;0
monkeyc1g1s490;8.642057000000001;9.895741000000001;0
monkeyc1g1s491;6.172461;11.57675;0
monkeyc1g1s492;7.624588;9.609458;0
monkeyc1g1s493;7.547094;5.903574;0
monkeyc1g1s494;7.561714;6.498957;0
monkeyc1g1s495;5.572039;8.558749;0
monkeyc1g1s496;5.359656;8.898531;0
monkeyc1g1s497;2.8669439999999997;7.143353;0
monkeyc1g1s498;4.190402;6.154024;0
monkeyc1g1s499;8.943087;8.351469;0
monkeyc1g1s500;6.7767740000000005;7.993525999999999;0
monkeyc2g2s501;15.483963000000001;8.536093;1
monkeyc2g2s502;9.302266;8.861015;1
monkeyc2g2s503;9.190767;8.635822000000001;1
monkeyc2g2s504;9.669546;10.479175;1
monkeyc2g2s505;11.349948;6.555915;1
monkeyc2g2s506;15.033198;7.251656;1
monkeyc2g2s507;15.226482999999998;7.647297;1
monkeyc2g2s508;12.378816;7.0711520000000005;1
monkeyc2g2s509;11.903089999999999;7.279613;1
monkeyc2g2s510;15.232101;8.278193;1
monkeyc2g2s511;12.333202;7.252878;1
monkeyc2g2s512;11.786325;7.443645;1
monkeyc2g2s513;15.122148000000001;7.991356;1
monkeyc2g2s514;13.811322;9.247271000000001;1
monkeyc2g2s515;13.354520999999998;11.016747;1
monkeyc2g2s516;14.898926000000001;9.871250999999999;1
monkeyc2g2s517;14.627355;7.564961;1
monkeyc2g2s518;15.119280999999999;7.276578;1
monkeyc2g2s519;11.238563000000001;10.112326;1
monkeyc2g2s520;12.747731;5.60194;1
monkeyc2g2s521;12.489832;6.982588000000001;1
monkeyc2g2s522;13.913707;10.315791;1
monkeyc2g2s523;9.376586;8.064351;1
monkeyc2g2s524;14.420009;7.696497999999999;1
monkeyc2g2s525;9.003772;8.388904;1
monkeyc2g2s526;11.647688;8.366928999999999;1
monkeyc2g2s527;10.173478999999999;8.076015;1
monkeyc2g2s528;14.831281;7.037778;1
monkeyc2g2s529;9.107258999999999;9.317832000000001;1
monkeyc2g2s530;11.455599000000001;5.49669;1
monkeyc2g2s531;10.037939;7.574472999999999;1
monkeyc2g2s532;12.711283;8.789611;1
monkeyc2g2s533;11.159588000000001;6.099215;1
monkeyc2g2s534;12.564496;8.440555999999999;1
monkeyc2g2s535;14.877943;9.994827;1
monkeyc2g2s536;11.739627;7.48055;1
monkeyc2g2s537;14.828529999999999;8.300730999999999;1
monkeyc2g2s538;13.579979999999999;9.474210000000001;1
monkeyc2g2s539;9.865995;7.04674;1
monkeyc2g2s540;13.277697;8.784517999999998;1
monkeyc2g2s541;13.384955;8.990072999999999;1
monkeyc2g2s542;14.940117;9.186763000000001;1
monkeyc2g2s543;9.488056;9.499338;1
monkeyc2g2s544;10.563122;7.662337;1
monkeyc2g2s545;9.235342;8.277059;1
monkeyc2g2s546;14.855328;10.238964;1
monkeyc2g2s547;15.393563;8.133919;1
monkeyc2g2s548;12.593637;9.563616;1
monkeyc2g2s549;9.990399;7.475941000000001;1
monkeyc2g2s550;14.392284;9.122481;1
monkeyc2g2s551;15.244205;8.127742999999999;1
monkeyc2g2s552;13.057822;7.1406350000000005;1
monkeyc2g2s553;12.681108;11.528972999999999;1
monkeyc2g2s554;12.593154;6.314322;1
monkeyc2g2s555;13.684204000000001;5.6796489999999995;1
monkeyc2g2s556;10.690714;5.910972;1
monkeyc2g2s557;9.443963;7.981731;1
monkeyc2g2s558;11.088643;9.669616;1
monkeyc2g2s559;15.352259;8.392686999999999;1
monkeyc2g2s560;15.185039999999999;9.198326;1
monkeyc2g2s561;13.341617000000001;6.301481;1
monkeyc2g2s562;10.509051;10.985684;1
